,SuhuMin,SuhuMax,SinarMatahari,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,BersaljuBesok
60347,3.0,17.3,7.599527470202413,70.0,51.56762611023354,0,5.0,4.516139514731369,0.0,40.032002287991006,0
60349,6.8,14.2,7.599527470202413,79.0,67.0,0,8.0,8.0,0.2,39.0,0
60350,10.9,35.5,7.599527470202413,41.0,15.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
60353,10.2,33.1,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60355,21.0,22.0,7.599527470202413,89.0,77.0,0,8.0,8.0,0.0,54.0,0
60356,6.1,16.4,7.599527470202413,78.0,52.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1
60357,5.5,17.6,7.599527470202413,76.0,42.0,1,4.4508929235253,4.516139514731369,1.4,24.0,0
60359,19.7,29.1,7.599527470202413,53.0,61.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
60362,4.3,17.3,7.599527470202413,48.0,32.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60363,15.5,20.7,7.599527470202413,68.0,61.0,0,8.0,4.516139514731369,0.0,31.0,0
60364,12.8,21.0,7.599527470202413,45.0,63.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60366,16.9,37.3,7.599527470202413,42.0,15.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
60368,7.9,20.5,7.0,77.0,43.0,0,7.0,4.516139514731369,0.0,30.0,1
60369,9.0,21.8,7.599527470202413,99.0,58.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0
60370,10.5,30.0,9.4,38.0,16.0,0,3.0,7.0,0.0,37.0,0
60375,10.8,25.9,7.599527470202413,51.0,27.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60379,11.1,17.4,7.599527470202413,89.0,44.0,0,4.4508929235253,4.516139514731369,0.0,33.0,1
60380,16.2,30.8,7.599527470202413,69.0,51.0,0,2.0,4.0,0.0,40.032002287991006,0
60385,17.4,22.8,7.599527470202413,72.0,60.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60387,8.9,20.6,8.2,99.0,52.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60395,13.4,24.9,7.599527470202413,72.0,32.0,1,4.4508929235253,4.516139514731369,1.8,35.0,0
60397,12.5,18.4,7.599527470202413,98.0,78.0,0,4.4508929235253,4.516139514731369,1.0,24.0,1
60404,13.4,22.3,7.599527470202413,55.0,51.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60405,16.1,27.8,7.3,37.0,16.0,0,6.0,6.0,0.0,30.0,0
60411,13.0,22.1,7.599527470202413,65.0,67.0,0,4.4508929235253,4.516139514731369,0.0,50.0,1
60419,24.2,34.4,7.599527470202413,56.0,48.0,0,4.4508929235253,4.516139514731369,0.4,39.0,0
60420,15.3,31.0,7.599527470202413,68.0,38.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
60421,12.0,22.5,6.3,74.0,64.0,0,5.0,7.0,0.0,35.0,0
60425,10.2,23.8,10.0,45.0,48.0,0,5.0,7.0,0.0,50.0,1
60427,0.9,16.5,7.599527470202413,31.0,49.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
60430,15.9,24.0,7.599527470202413,98.0,56.0,1,4.4508929235253,4.516139514731369,1.2,35.0,0
60431,12.0,29.9,7.6,31.0,15.0,0,7.0,7.0,0.0,41.0,0
60434,17.3,24.8,9.3,87.0,57.0,0,1.0,5.0,0.0,40.032002287991006,0
60442,18.8,27.8,7.599527470202413,71.0,51.56762611023354,0,8.0,4.516139514731369,0.0,40.032002287991006,0
60443,15.2,33.7,7.599527470202413,58.0,54.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60444,3.9,18.9,7.599527470202413,79.0,80.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
60449,19.7,31.2,7.599527470202413,62.0,30.0,0,7.0,7.0,0.0,46.0,1
60450,11.3,14.4,7.599527470202413,99.0,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,41.0,1
60452,2.7,18.8,7.599527470202413,96.0,40.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
60459,9.4,25.3,7.599527470202413,84.0,32.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60460,21.8,29.2,7.599527470202413,62.0,63.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
60461,10.4,13.8,7.599527470202413,77.0,65.0,0,4.4508929235253,4.516139514731369,0.2,46.0,0
60466,12.8,28.3,7.599527470202413,50.0,24.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
60467,12.1,19.4,7.599527470202413,79.0,60.0,0,4.4508929235253,4.516139514731369,0.2,37.0,0
60469,19.0,28.0,6.5,70.0,58.0,0,2.0,3.0,0.0,26.0,1
60471,6.8,23.2,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,30.0,0
60474,15.2,19.9,7.599527470202413,81.0,79.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60477,12.196183305085533,23.214818889484683,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
60482,12.9,22.9,6.3,74.0,62.0,0,5.0,6.0,0.2,39.0,0
60485,3.3,13.3,9.8,72.0,52.0,0,2.0,4.0,0.0,57.0,0
60486,8.9,18.4,8.5,88.0,60.0,0,4.0,8.0,0.0,24.0,0
60495,0.9,12.9,6.8,92.0,53.0,0,7.0,7.0,0.0,24.0,0
60497,7.0,12.0,7.599527470202413,94.0,94.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1
60499,7.3,19.0,7.599527470202413,67.0,57.0,0,4.4508929235253,4.516139514731369,0.0,52.0,1
60500,7.5,17.9,7.599527470202413,69.0,38.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60502,14.3,24.1,7.599527470202413,52.0,40.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
60504,4.4,15.3,8.3,52.0,34.0,0,3.0,7.0,0.6,39.0,0
60511,12.6,33.7,7.599527470202413,57.0,26.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1
60512,3.7,14.0,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,1.0,19.0,0
60513,20.7,31.4,7.599527470202413,60.0,61.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
60516,14.9,22.1,7.599527470202413,46.0,42.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
60518,11.5,26.4,7.599527470202413,90.0,45.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
60519,9.8,30.7,7.599527470202413,66.0,34.0,0,8.0,4.0,0.0,41.0,0
60523,19.1,24.9,7.599527470202413,71.0,58.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
60524,11.9,16.8,7.599527470202413,80.0,79.0,0,4.4508929235253,4.516139514731369,1.0,28.0,0
60527,8.5,16.3,7.599527470202413,56.0,30.0,0,1.0,3.0,0.6,56.0,0
60529,7.6,19.4,6.6,72.0,51.0,0,4.0,4.0,0.0,50.0,1
60531,10.4,34.6,7.599527470202413,51.0,19.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60533,22.5,34.8,7.599527470202413,72.0,51.56762611023354,0,1.0,4.516139514731369,0.0,33.0,0
60535,10.8,29.4,7.599527470202413,62.0,21.0,0,1.0,4.516139514731369,0.0,33.0,0
60536,7.9,25.8,7.599527470202413,60.0,33.0,0,1.0,5.0,0.0,24.0,0
60539,3.0,23.1,7.7,92.0,38.0,0,1.0,4.0,0.0,31.0,1
60543,11.1,25.1,7.599527470202413,66.0,27.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
60546,11.1,24.5,7.599527470202413,90.0,57.0,0,1.0,5.0,0.0,40.032002287991006,0
60547,5.1,26.9,7.599527470202413,49.0,28.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
60550,8.9,18.3,7.5,69.0,64.0,0,7.0,7.0,0.0,31.0,0
60551,18.7,27.3,6.6,75.0,75.0,0,1.0,7.0,0.0,37.0,0
60554,12.7,21.0,7.599527470202413,50.0,34.0,0,7.0,4.516139514731369,0.0,26.0,0
60556,4.1,14.4,7.599527470202413,94.0,76.0,0,1.0,6.0,0.2,28.0,1
60557,3.0,22.0,7.599527470202413,48.0,33.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60560,18.6,30.6,7.599527470202413,79.0,37.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
60565,6.0,22.3,9.6,81.0,48.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60571,9.1,22.1,7.599527470202413,100.0,59.0,0,4.4508929235253,4.516139514731369,0.2,13.0,0
60572,11.4,19.1,7.599527470202413,62.0,63.0,0,4.4508929235253,4.0,0.0,26.0,0
60573,14.1,24.8,7.599527470202413,47.0,53.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
60574,11.7,26.3,7.599527470202413,35.0,38.0,0,4.4508929235253,4.516139514731369,0.0,56.0,1
60576,6.4,16.5,7.599527470202413,62.0,89.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
60577,20.0,28.1,7.599527470202413,82.0,71.0,0,8.0,8.0,0.4,33.0,0
60578,7.7,18.1,6.6,67.0,80.0,0,8.0,8.0,0.0,48.0,1
60579,8.0,19.3,7.599527470202413,70.0,85.0,0,8.0,8.0,0.0,28.0,1
60588,10.7,23.7,7.599527470202413,63.0,46.0,0,4.4508929235253,4.0,0.0,52.0,0
60589,3.2,16.3,7.599527470202413,73.0,43.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60590,15.3,27.0,7.599527470202413,48.0,22.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
60601,17.9,28.9,8.5,63.0,54.0,0,1.0,4.0,0.0,30.0,0
60602,3.9,20.4,7.599527470202413,99.0,39.0,0,4.4508929235253,4.516139514731369,0.2,22.0,0
60604,3.5,28.9,7.599527470202413,48.0,17.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60606,7.1,17.3,7.599527470202413,95.0,70.0,0,8.0,8.0,0.0,41.0,0
60607,11.8,20.4,7.599527470202413,66.0,56.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60610,6.9,17.4,7.599527470202413,98.0,67.0,0,7.0,8.0,0.0,30.0,1
60618,10.4,18.0,7.599527470202413,93.0,77.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
60619,21.6,29.2,7.599527470202413,80.0,74.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0
60622,6.5,16.2,7.599527470202413,90.0,69.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60624,11.2,22.0,7.599527470202413,49.0,35.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
60633,2.0,17.6,7.599527470202413,61.0,37.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60636,15.5,23.4,7.599527470202413,67.0,89.0,0,4.4508929235253,8.0,0.0,48.0,1
60637,0.3,11.2,7.599527470202413,82.0,63.0,0,4.4508929235253,4.516139514731369,0.2,43.0,0
60641,4.3,17.1,7.599527470202413,99.0,73.0,0,4.4508929235253,4.516139514731369,0.2,19.0,0
60644,8.4,25.2,7.599527470202413,59.0,27.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0
60647,5.7,24.6,7.599527470202413,99.0,38.0,0,1.0,4.516139514731369,0.2,20.0,0
60649,7.4,22.2,7.599527470202413,82.0,38.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60654,20.0,28.5,7.599527470202413,65.0,65.0,0,5.0,8.0,0.0,40.032002287991006,1
60655,8.6,17.9,7.599527470202413,57.0,61.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60656,5.5,17.1,7.599527470202413,100.0,58.0,0,4.4508929235253,4.516139514731369,0.0,11.0,0
60657,17.3,26.6,7.599527470202413,60.0,63.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
60658,21.7,27.9,9.3,76.0,56.0,0,5.0,3.0,0.0,24.0,1
60663,12.9,23.4,7.599527470202413,69.0,52.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
60665,16.6,27.9,7.5,64.0,50.0,0,3.0,5.0,0.0,39.0,0
60675,18.0,22.3,7.599527470202413,80.0,83.0,0,8.0,8.0,0.0,40.032002287991006,1
60676,13.4,27.7,7.599527470202413,74.0,46.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60677,9.5,26.8,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
60678,22.4,33.0,7.599527470202413,61.0,49.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60680,10.4,21.1,7.599527470202413,96.0,83.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1
60681,13.2,21.9,7.599527470202413,71.0,56.0,0,6.0,6.0,0.8,40.032002287991006,0
60682,20.5,32.9,7.599527470202413,89.0,52.0,0,4.4508929235253,4.516139514731369,1.0,24.0,0
60688,9.7,26.9,8.1,69.0,32.0,0,1.0,7.0,0.0,37.0,0
60689,8.8,17.8,7.599527470202413,84.0,54.0,0,8.0,6.0,0.0,19.0,0
60692,16.0,32.3,7.599527470202413,70.0,25.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60698,6.5,16.3,9.9,67.0,47.0,0,5.0,6.0,0.0,57.0,0
60699,5.4,18.9,7.599527470202413,55.0,32.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0
60701,3.6,15.5,7.599527470202413,83.0,60.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60703,20.1,29.7,8.7,65.0,61.0,0,4.0,5.0,0.0,26.0,0
60704,17.2,24.0,7.599527470202413,72.0,64.0,0,4.4508929235253,8.0,0.8,52.0,0
60705,6.8,20.3,9.0,52.0,36.0,0,1.0,6.0,0.4,54.0,0
60709,17.0,29.7,7.599527470202413,79.0,55.0,0,2.0,4.516139514731369,0.0,28.0,1
60711,26.7,34.5,7.9,67.0,44.0,0,3.0,3.0,0.0,52.0,1
60713,9.6,20.5,6.7,75.0,47.0,0,4.4508929235253,4.516139514731369,0.0,44.0,1
60714,20.9,27.8,9.4,67.0,51.0,0,7.0,4.0,0.0,39.0,0
60716,19.4,27.5,7.599527470202413,67.0,69.0,0,6.0,6.0,0.0,40.032002287991006,0
60718,13.0,19.0,8.4,55.0,52.0,0,7.0,6.0,0.0,44.0,0
60721,17.5,21.9,7.599527470202413,52.0,49.0,0,8.0,6.0,0.0,43.0,0
60722,11.0,19.2,7.599527470202413,79.0,56.0,1,8.0,3.0,1.6,52.0,1
60723,12.196183305085533,19.2,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
60724,12.2,24.3,8.7,70.0,53.0,0,7.0,7.0,0.2,24.0,0
60728,4.5,14.0,7.599527470202413,100.0,66.0,0,4.4508929235253,4.516139514731369,0.4,24.0,0
60731,2.7,14.8,6.1,61.0,58.0,1,6.0,8.0,1.2,56.0,0
60735,21.0,31.2,7.599527470202413,78.0,45.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60737,13.1,26.9,7.599527470202413,50.0,42.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60739,8.8,29.8,7.599527470202413,41.0,16.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
60740,6.3,15.1,8.1,78.0,50.0,0,2.0,6.0,0.0,31.0,0
60743,14.4,21.8,7.599527470202413,78.0,62.0,0,4.4508929235253,4.516139514731369,0.0,37.0,1
60745,0.5,11.1,7.599527470202413,56.0,69.0,0,4.4508929235253,4.516139514731369,0.0,46.0,1
60746,13.2,23.6,7.599527470202413,79.0,46.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
60748,8.2,17.3,7.599527470202413,93.0,56.0,0,4.4508929235253,4.516139514731369,0.4,17.0,0
60757,1.3,15.4,7.599527470202413,92.0,46.0,0,4.4508929235253,4.516139514731369,0.2,15.0,0
60761,17.5,35.0,7.599527470202413,68.0,51.56762611023354,0,1.0,4.516139514731369,0.0,26.0,0
60762,13.9,25.0,7.599527470202413,74.0,63.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60765,16.1,27.2,7.599527470202413,62.0,42.0,0,4.4508929235253,4.516139514731369,0.2,52.0,0
60766,13.8,20.3,7.599527470202413,43.0,26.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
60767,15.8,23.6,7.599527470202413,78.0,77.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60768,11.0,19.5,6.1,69.0,61.0,1,7.0,4.0,1.4,28.0,0
60770,17.2,37.7,7.599527470202413,51.0,19.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60772,17.8,26.7,7.599527470202413,39.0,27.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
60775,17.6,28.2,7.4,69.0,52.0,0,6.0,5.0,0.0,24.0,0
60779,5.0,15.0,7.2,85.0,55.0,0,3.0,7.0,0.0,30.0,0
60781,1.7,15.1,7.599527470202413,84.0,60.0,0,4.4508929235253,4.516139514731369,0.0,15.0,0
60783,10.9,22.9,7.599527470202413,47.0,42.0,0,4.4508929235253,4.516139514731369,0.6,37.0,0
60784,19.4,24.5,9.7,77.0,63.0,0,1.0,4.0,0.0,44.0,0
60785,4.1,26.7,7.599527470202413,47.0,23.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60786,13.3,16.2,7.599527470202413,97.0,88.0,0,7.0,7.0,0.0,33.0,0
60788,18.4,26.7,7.599527470202413,62.0,47.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
60791,23.3,37.9,7.599527470202413,34.0,37.0,0,4.4508929235253,4.516139514731369,0.0,61.0,1
60793,19.3,24.7,7.599527470202413,63.0,96.0,0,8.0,7.0,0.2,31.0,1
60796,12.3,17.8,7.599527470202413,96.0,66.0,1,7.0,6.0,1.2,33.0,0
60797,4.3,17.9,7.599527470202413,57.0,41.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
60798,13.0,23.2,7.2,57.0,41.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
60800,21.3,37.9,7.599527470202413,74.0,32.0,0,1.0,3.0,0.0,31.0,0
60801,15.8,28.7,7.599527470202413,51.0,65.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
60802,7.3,16.4,8.6,66.0,57.0,0,3.0,3.0,0.0,44.0,1
60809,19.4,24.8,7.599527470202413,66.0,69.0,0,4.4508929235253,4.516139514731369,0.0,56.0,0
60812,18.7,26.1,7.599527470202413,73.0,69.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
60813,5.3,14.7,7.599527470202413,71.0,90.0,0,8.0,8.0,0.0,61.0,1
60817,19.6,29.8,6.5,84.0,23.0,1,7.0,7.0,1.4,61.0,0
60818,15.5,30.9,7.599527470202413,85.0,34.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
60822,8.4,17.7,7.599527470202413,69.0,57.0,0,4.4508929235253,4.516139514731369,1.0,31.0,0
60824,4.0,15.0,6.3,80.0,65.0,0,8.0,6.0,0.0,26.0,0
60830,13.5,30.9,7.599527470202413,66.0,28.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60834,16.6,28.9,7.599527470202413,62.0,45.0,0,8.0,8.0,0.2,46.0,0
60835,8.6,18.8,7.599527470202413,74.0,37.0,0,3.0,3.0,0.0,30.0,0
60836,9.9,19.1,7.599527470202413,97.0,65.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60837,1.5,18.7,7.599527470202413,52.0,48.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
60842,25.9,33.6,9.6,74.0,62.0,0,7.0,6.0,0.4,33.0,0
60844,14.9,32.4,7.599527470202413,67.0,47.0,0,2.0,4.0,0.0,43.0,0
60847,15.5,26.4,7.599527470202413,65.0,61.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
60852,6.4,17.8,9.7,62.0,37.0,0,2.0,4.516139514731369,0.0,30.0,0
60856,19.6,29.1,7.599527470202413,66.0,66.0,0,8.0,6.0,0.0,41.0,0
60857,14.9,27.6,8.7,44.0,33.0,0,5.0,7.0,0.0,37.0,0
60860,9.0,19.4,7.599527470202413,80.0,45.0,0,4.4508929235253,4.516139514731369,0.2,24.0,1
60861,9.4,11.5,7.599527470202413,89.0,87.0,0,8.0,8.0,0.4,50.0,1
60877,0.5,9.6,7.599527470202413,100.0,84.0,0,8.0,8.0,0.4,30.0,1
60879,9.0,17.4,6.4,76.0,81.0,0,4.4508929235253,7.0,0.0,37.0,0
60883,12.7,28.4,7.599527470202413,48.0,22.0,0,4.4508929235253,4.516139514731369,1.0,28.0,0
60884,10.6,21.8,7.599527470202413,62.0,68.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
60888,16.5,21.3,8.9,90.0,82.0,0,8.0,6.0,0.2,40.032002287991006,0
60889,16.1,24.6,7.599527470202413,76.0,76.0,0,4.4508929235253,4.516139514731369,0.0,50.0,1
60894,3.9,15.0,8.8,87.0,61.0,0,1.0,5.0,0.0,28.0,0
60895,8.6,32.3,7.599527470202413,37.0,16.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
60897,6.4,16.0,7.599527470202413,68.0,42.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
60901,22.4,32.8,6.1,55.0,64.0,0,7.0,3.0,0.4,26.0,0
60902,5.1,14.9,7.599527470202413,52.0,41.0,0,8.0,7.0,0.0,39.0,0
60908,20.8,23.9,7.599527470202413,93.0,82.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1
60913,8.8,23.0,7.599527470202413,60.0,39.0,0,7.0,5.0,0.0,44.0,0
60915,14.6,19.8,7.1,61.0,58.0,0,7.0,3.0,0.0,40.032002287991006,0
60916,18.5,28.3,7.599527470202413,62.0,48.0,0,4.4508929235253,4.516139514731369,0.0,39.0,1
60919,16.2,32.6,7.599527470202413,57.0,46.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60921,7.3,16.8,7.599527470202413,73.0,67.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
60924,2.5,20.0,7.599527470202413,59.0,44.0,0,1.0,6.0,0.0,35.0,0
60925,10.6,18.1,7.599527470202413,71.0,74.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
60927,9.3,27.2,7.599527470202413,41.0,16.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
60930,12.2,30.6,8.1,46.0,28.0,0,1.0,6.0,0.0,41.0,0
60932,0.4,12.7,7.599527470202413,85.0,50.0,0,4.4508929235253,4.516139514731369,0.0,15.0,0
60938,8.8,14.8,7.1,48.0,50.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
60939,8.6,20.5,8.8,100.0,59.0,0,7.0,3.0,0.0,24.0,0
60940,5.2,18.2,7.599527470202413,100.0,62.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
60941,17.2,32.8,7.599527470202413,42.0,25.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
60943,10.8,30.3,7.599527470202413,57.0,25.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
60945,4.9,16.8,7.599527470202413,82.0,48.0,0,3.0,5.0,0.0,40.032002287991006,0
60947,18.2,27.1,7.599527470202413,76.0,60.0,0,1.0,4.0,0.0,40.032002287991006,0
60948,15.1,24.7,7.599527470202413,59.0,45.0,0,6.0,3.0,0.0,39.0,0
60951,6.4,19.7,6.9,69.0,44.0,0,2.0,5.0,0.0,22.0,0
60952,2.8,15.9,7.1,67.0,52.0,0,1.0,8.0,0.0,33.0,0
60954,7.4,13.0,7.599527470202413,95.0,64.0,0,8.0,7.0,0.2,19.0,0
60957,6.9,16.3,8.3,72.0,57.0,0,2.0,3.0,0.0,40.032002287991006,0
60960,17.0,24.8,7.599527470202413,62.0,41.0,0,8.0,3.0,0.0,39.0,0
60961,20.4,24.4,7.599527470202413,80.0,81.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
60962,10.4,31.6,7.599527470202413,41.0,17.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
60963,23.7,32.0,7.599527470202413,70.0,55.0,1,6.0,8.0,1.6,57.0,1
60964,11.1,23.1,7.599527470202413,60.0,54.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
60965,3.8,17.7,9.1,100.0,49.0,0,3.0,3.0,0.2,17.0,0
60967,14.4,25.9,7.599527470202413,85.0,46.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
60971,7.9,14.6,7.599527470202413,70.0,83.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
60974,7.4,20.1,7.599527470202413,92.0,58.0,0,2.0,4.516139514731369,0.2,40.032002287991006,0
60980,18.9,30.9,7.599527470202413,92.0,46.0,0,3.0,4.516139514731369,0.4,31.0,0
60984,12.8,27.2,7.599527470202413,50.0,23.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
60986,21.0,29.1,7.9,59.0,45.0,0,6.0,4.0,0.0,35.0,0
60988,12.3,34.1,8.0,66.0,25.0,0,2.0,7.0,0.0,50.0,0
60991,18.0,30.9,7.599527470202413,56.0,66.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
60992,6.6,20.7,7.599527470202413,99.0,66.0,0,8.0,6.0,0.8,35.0,0
60994,11.5,27.5,7.599527470202413,70.0,43.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
60997,14.8,32.8,7.599527470202413,41.0,16.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
61001,7.7,17.5,7.599527470202413,100.0,67.0,0,7.0,8.0,0.0,43.0,1
61004,3.6,15.1,6.8,96.0,54.0,0,2.0,7.0,0.6,37.0,1
61005,6.1,19.2,7.599527470202413,35.0,25.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
61006,24.5,40.0,7.599527470202413,52.0,51.56762611023354,0,3.0,4.516139514731369,0.0,31.0,0
61007,9.9,23.9,7.599527470202413,58.0,53.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
61008,9.8,20.8,10.0,75.0,52.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
61010,7.6,22.5,7.599527470202413,71.0,29.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
61012,1.8,18.9,7.599527470202413,35.0,19.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
61013,17.2,27.0,7.599527470202413,87.0,70.0,0,8.0,8.0,0.0,31.0,1
61014,9.2,22.4,7.599527470202413,61.0,55.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
61015,13.4,23.8,7.599527470202413,64.0,62.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0
61016,4.6,20.9,7.599527470202413,58.0,53.0,0,4.4508929235253,4.0,0.0,37.0,0
61019,12.3,24.8,9.6,78.0,42.0,0,5.0,5.0,0.0,26.0,0
61020,13.4,29.9,8.2,55.0,47.0,0,7.0,7.0,0.0,28.0,0
61022,13.7,23.4,8.4,60.0,63.0,0,2.0,7.0,0.0,50.0,0
61025,4.3,20.8,7.599527470202413,85.0,44.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
61029,17.0,21.7,7.599527470202413,76.0,67.0,0,4.4508929235253,4.516139514731369,1.0,46.0,0
61032,13.6,18.1,7.599527470202413,61.0,51.0,0,1.0,7.0,0.0,39.0,0
61033,15.0,33.3,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,3.0,0.0,35.0,0
61034,16.0,26.2,9.8,60.0,54.0,0,3.0,4.0,0.0,46.0,0
61035,15.1,23.8,6.3,65.0,60.0,0,7.0,4.0,0.0,37.0,0
